text,label
妻子偷拍丈夫视频火了：你的小宝贝还可爱不？_作业,2
农民工们注意啦！今年社保大调整！异地报销超级快！_费用,2
保定警方借助科技连续五年肇事逃逸案破案率近100%,2
装修工人竟潜回别墅盗“东家”,2
玉溪一司机开车被大货车追尾，提出这要求后对方却各种推脱,2
保定涿州交警抓获一毒驾路虎男,2
沃尔沃s60l遭消防车追尾，下车后，车主:以为车细碎呢,2
今天，武都麻崖梁一辆货车发生侧翻…_雨雪天,2
内蒙古矿企事故：伤者称所乘车辆经过改装，最多时车内可挤70多人_锡林郭勒盟,0
【紧急扩散】刘川镇交通事故逃逸，靖远县公安局交警大队发布悬赏公告！_sir,0
泪!90后帅气交警，青春定格在2018年的最后一个凌晨……_..._新浪博客,0
法院判决焚烧孩子的父母和动画片制造公司承担补偿义务_树木母婴网,1
科三考试出现撞车 责任 赔偿金谁出-免费法律咨询-华律网,1
又一起惨剧!8岁姐姐带弟弟去公园玩，弟弟惨遭碾压不幸身亡…,1
遭了嘛!超载爆胎遇上交警，后备箱竟还钻出来个人,1
男子开车追尾了警车，这次玩大了，竟然要求“私了”,1
「悬赏」全城追逃！这辆粉红色二轮电动车有谁见过吗？,1
无锡梁溪：一起追逐竞驶型危险驾驶案一审宣判,1
消防车救援时剐蹭“大奔”，车主拦路索赔，交警这样判……,2
高邮一大人骑电动车带着小孩了，车子突然自燃了...,2
突发！郑州中州大道一辆私家车自燃，车身被熊熊大火包围,2
毒驾!被抓!涿州路虎男身上搜出吸毒工具!面对交警竟花样百出...,2
车速过快 驾驶员避让来车不及撞入绿化带,2
不守法规开“霸道”车 惹出车祸赔1.5万,2
新阳路女子驾驶宝马与白色轿车相撞 网友评论一针见血,2
渝北一奥迪车主驾车时忙着抢微信红包结果撞了车还要负全责……,2
男子在南山路被民警盘查   竟躺警车下当众撒泼......_处罚,2
面包车超员被查处  司机:超员?我不知道啊!,2
郑州一货车司机硬闯盘查冲撞交警,2
承德奥迪男酒驾不配合检查，警告无效民警果断破窗(内附视频)_机动车,2
山东姑娘遇车祸高位截瘫，坚持作画获国际艺术大奖！_s_yone,2
苏州明基医院pet-ct如何可以报销吗，只有宿迁农村医保?_百度知道,2
美华裔老人玩“抓精灵”游戏被杀 被告含泪打亲情牌,2
女司机车位被霸占，500万宾利照砸不误，留下的话让车主无语,2
车主夜晚跑高速，将女友抱到驾驶座，一举一动被电子眼拍得很清楚,2
美术馆的画又双叒被偷了！,2
雪域邮路上的忠诚信使其美多吉获得“感动中国2018年度人物”荣誉,2
2019年农村宅基地买卖的条件是怎样的？不清楚的看过来_进行,2
客运司机顶风“作案” 驾驶证扣光12分还降级,2
日本老人因嘴馋偷吃葡萄被判入狱，老年人因贫困犯罪人数暴增,2
"浙江一卫计局长被查 妻子吹""枕边风""怂恿其受贿",2
浙江杭州首例食品安全领域刑事附带民事公益诉讼案获判,2
吸毒男子刚出监所又行窃 五旬“老相识”盗销手机双双被拘_曲某,2
【以案释法】侵吞百万公款竟为打赏“主播小姐姐”,2
广告、血案、争斗，椰树是非31年,2
透支信用卡逾4万 二审改判无罪,0
伙同他人贪污拆迁补偿款1051万 一房屋征收干部获刑十年九个月,1
改装货箱车非法买卖汽油 龙岗两男子被刑拘,2
一时好心欲给侄女找工作，好心却遭人贩子利用，害侄女孩子被拐,2
银行被坑8000万！说好的几十吨“白银”竟然是假的！,2
骗子瞄上发表论文 博士生网上找人发表论文被骗2.5万,2
非法购买饲养暹罗鳄获刑,0
暗访触目惊心！进价80元，售价3980元！很多人都被坑过…,1
瘾君子乘车前宾馆内先过瘾,2
情人节聚众吸毒，竟还发短视频嘚瑟？这种行为见一次抓一次！,2
26秒被别车8次 别车男涉嫌治安违法已移送派出所处理,2
深夜喧哗引不满 南宁一店主致人轻伤被判刑八个月,2
以低价二手车作饵实施诈骗  青浦警方捣毁新型诈骗团伙,2
百色一男子潜入宾馆盗走9万元金首饰，逃到南宁被警方抓获,2
男子为博游戏主播青睐，冒充主播助理骗财，骗来的钱全打赏了……,2
6人传播淫秽物品被抓!丽水警方破获一特大犯罪团伙!涉案500余万,2
轿车走走停停引交警关注 副驾主动承认无证驾驶,2
制造购买假发票骗取医保基金 8人因诈骗罪获刑,2
乘客高铁上偷手机藏袜子里，被抓怼乘警,2
醉酒驾驶电动车 2名驾驶员被高青交警处罚,2
贵港一男子讨债不成用水果刀捅伤对方 结果让人意想不到！,2
醉酒戏精表演“狸猫换太子” 铁证让其现原形,2
喝酒惹了祸后悔已晚矣 男子酒后打伤民辅警被刑拘,2
太恶劣！男子买烟不付款就跑 在汽修店盗走一辆小车 还涉嫌毒驾和无证驾驶,2
一面包车挤进15人 高速交警紧急叫停,2
苏州父子因制售“铝包子”获刑 并被罚10倍赔偿,2
「平安守护」郑州交警一大队曝光3起近期酒驾违法典型案例,2
广西一女子莫名“被结婚”，孩子已满月却仍难登记结婚,2
脸上起满红斑又痒又疼，又一女子用假医美面膜险毁容！_产品,2
连续14年获评全国综治优秀省,2
湖南邵阳：4名领导干部收受名贵特产被追责,2
法制日报揭“隐蔽性腐败”：个别干部仅收熟人钱物,2
工作群突现女同事泳装照！还让不让人好好工作了？,2
“清华名师班”诈骗案宣判 5名被告获刑,2
坑骗菜农，打一枪换一地方，张某某累计诈骗150余万元,2
男子冒充美女与人网恋 五个月骗取现金七万元,2
东莞男子酒驾被查：没想到交警周末还查车,2
西安一女子当街怒扇交警耳光连抓带咬 被刑事拘留,2
吸毒男子“声东击西”挣脱民警狂奔终没得逞_进行,2
椒江80岁阿婆讨饭，家人车子接送！这家人绝了,2
涉嫌走私变色龙 中国游客马达加斯加被捕,2
鹰潭一的哥当“黄牛” 私自带客在龙虎山景点旅游被处罚,2
盗贼在妇产科得手 在网吧“吃鸡”落网_大道派出所,2
男子驾摩托致朋友身亡竟还“玩失踪”，两年后终被押回中山刑拘,2
嚣张！小偷夜闯浴场员工休息室 被发现后竟给女技师送飞吻,0
大跌眼镜！廊坊一救护车司机酒驾又无证 遇交警慌张躲避露马脚,2
男子腰腹绑21台iphone腿缠344个cpu，入境深圳被查,2
4岁女童因尿裤子遭继父棍殴致死埋尸，嫌疑人已被批捕,2
杨周武玩忽职守、徇私枉法、受贿案,2
为博女友欢心 信阳男子偷电动车送女友当情人节礼物,2
贵阳女子做油炸汤圆引发“爆炸”，脱了一层皮！,2
轻信内部渠道 男子网上托人打听拘留信息反被骗5万元,2
来沪男子刺伤妻子欲放火同归于尽：我打三份工养家，你却嫌我不体贴移,2
施某某等17人聚众斗殴案,2
西安幼儿园老师用利器扎伤15名幼童 一审获刑8个月,2
涉嫌严重违法 东营区万泉村原村支书张志国被监委监察调查,2
22岁舞蹈系男子找工作，以为遇上贵人，却在酒店面试被侵犯,2
一中国台湾男子在柬涉毒被判入狱30年，罚款13万！_贩卖毒品,2
交16元领80万？“精准扶贫”传销诈骗，38万人受骗！,2
酒店暗藏猫腻，男子多次逗留，两名“野鸳鸯”当场被抓,2
湘潭县花石镇龙口乡大江村供电站违规罚款，恐吓老人,2
别笑，这是刑事案件：小伙网恋被骗万余元对方竟是男的,2
广州诈骗团伙售假丰胸产品牟暴利 60人被捕,2
宣称普通饮料能治病大英县查处虚假宣传会销案,2
蚌埠一对夫妻当街互殴，互不相让导致受伤！,2
判了！在攀枝花冒充“中央领导”行骗，男子被判刑4年,2
春节执行不打烊 司法“大红包”暖人心,2
【曝光】这名司机胆太肥!无证还醉酒驾驶撞进民房 ，依法刑拘没商量!,2
68岁老人因“爱花”偷两株蜡梅 生日宴上被警方拘留,2
销售假药为利益 法网恢恢终落网,2
莱州盗窃电动车电瓶大盗落网 作案15起涉案价值4000余元,2
非法获利8万余元！广西一男子制贩假火车票被抓,2
中国公民走私象牙 在坦桑尼亚被判15年_濒危,2
海口一男子收购走私车窜改车辆信息抵押骗钱获刑2年半,2
骑电动车带成人，违法！ 不服处罚打交警，被拘！,2
揪心！梅州14岁少年遭恶伯母虐待7年,2
疯狂!男子ktv里对女服务员施暴!民警调查时也遭其扇脸暴打!,2
别买了！长春这家专卖店牛肉含有“瘦肉精”被曝光,2
同一时间两地作案 “分身”有术？嫌犯落网后才知原是孪生兄弟,2
发不了财?怕是你家风水有问题!固城一村民被风水先生诈骗4万余元.,2
“清华名师”只有小学文化 看这些人如何给给苏州家长“上套”,2
非诚勿扰：台上最温婉的女嘉宾，牵手成功之后，因婚变砍死丈夫！,0
湖南一原区长被双开：为黑恶势力充当“保护伞”,2
花钱就能提前恢复驾驶资格?假的!一男子诈骗他人被判1年3个月,2
广报晨汇丨电梯里这东西突然爆炸，所有人都受伤了！监控拍下可怕瞬间,2
意大利曝名酒造假案！天娜葡萄酒被仿冒，印刷酒标从中国订购_安东尼,2
最笨的贼！大娘偷貂皮大衣不会扣扣子，返回店内咨询扣扣子,2
一口气吃50颗车厘子，吃完腹痛不止晕倒在地，医生:吃多易铁中毒,2
湖南鑫成建设公司拖欠工资涉嫌围标,2
41名中国游客在秘鲁遇抢劫 美媒曝光事件细节,2
徐州市铜山区人民检察院依法对李某以涉嫌走私、贩卖、运输、制作毒品罪...,2
火腿肠过期62天还在卖,2
河北一女子被勒死抛尸垃圾场 45天后被发现,2
酒驾出事故找人顶替骗保 赣榆警方查明真相抓获三人,2
中学生深夜坠亡死因成谜警方拼命辟谣抓造谣者-诗歌库,2
迷恋赌博诈骗女友96万元,2
虚构事实，骗取低保和危改房补助款，这名村主任一骗竟然……,2
大连百只斑海豹被盗猎续：为卖给水族馆 5人被刑拘,2
惊险!平果一居民家中煤气罐起火 消防及时处置—百色新闻网,2
十二岁孩子跳楼自杀，逼死孩子的真正原因发人深省,2
youtube视频涉嫌包含儿童色情内容 迪士尼、雀巢等公司撤出广告投资,2
呼伦贝尔一女子喝了半斤白酒还敢开车溜达散心?,2
魂牵梦萦的“白马王子”瞬间变丑老汉，女孩被骗到宾馆遭到施暴,2
盗用qq诈骗45万，嫌疑人潜逃5年被抓获,2
这两位老师感动了中国！他们担得起今日所有的头条！| 特别关注,2
涉嫌严重违纪违法吴声被调查!曾任聊城市中级人民法院副院长,2
男子容留他人在自己轿车内吸毒被批捕,2
7名中国公民在坦桑尼亚遭抢劫 大使馆发安全提醒,2
墙壁手抠能掉渣，水泥地徒手能掀……比买贵更可怕的是买到这样的,2
又一个“黑油点”被查处!你平时有无帮衬呢?,2
加泰门将抡起大脚踢翻主裁后遭重罚:被禁赛25场!,2
妻子假离婚出国陪读 4年后复婚发现丈夫与别人生子,2
一夜爆红后，它笑着自杀_海豚,2
盘龙区温情迎接农民工返昆,2
哪里逃！两男子在平果一夜砸车窗盗窃8起，10小时后被抓！,2
荒郊野外藏着吸毒窝点，天门公安一举抓获16人……,2
喜报!郑州片区一项探索获国务院部际联席会肯定,2
记者体验基层警察工作 事无巨细平凡坚守_同城头条-江门93招聘网,2
邳州城区两路段公共停车位实行收费管理，停一天最高20元,2
【扩散】即日起全区开展整治“保健”市场乱象百日行动,0
航天工程(603698.sh)签9.96亿元航天粉煤气化装置总承包合同,2
打扫战场，战士举枪欲杀伤兵，他说不准，结果鬼子伤兵开了枪！,2
mdl澳门站：主宰猛犸体系助vg力克eg_末日,2
搞笑段子：【王思聪ig夺冠赛吃热狗形象都做成井盖了】_解剖,2
这是一道德语专八/c1级别的坑爹“盲填”题，你答对了吗 ? ( 正确答案在留言区 )_词汇,2
一汽轿车法定代表人发生变动 由王国强变更为奚国华,2
《非诚勿扰》最温婉女嘉宾，牵手成功后砍死丈夫,2
男子利用知名网站制作传播木马病毒被批捕龙虎和平台_龙虎和平台,2
讲诉!在乾和资管三天亏损两百万的一个惨痛经历!喊单老师还我血汗钱,2
江苏常州：边盗窃边查询价格 大胆小偷卷走68万元名贵药材,2
浦口区人民检察院对一起骗取拆迁款案件进行公开审查,2
山东日照东港：依法对一起强奸、抢劫案提起抗诉,0
襄阳北无证丈夫让老婆顶包，结果一个动作出卖了他！,0
深圳一公安分局副局长涉贿五百多万受审，由另一副局长案牵出,1
丈夫欠高利贷我带女儿四处躲债，生生毁了女儿的后半辈子,1
濮阳一男子大年三十饮酒过量身亡,1
穿得好看，打；头发太黄，打！贵州这里的村霸太猖狂，现在终于被…,1
证监会罚没瑞华520万元！13亿票据造假大案，造假水平一流！_审计,1
时尚女子专偷名牌 警方寻找被盗商家,1
糊涂！为讨女友欢心，信阳一男子竟偷辆电动车当情人节礼物…...,1
